ID   alpha   eta   MF_VV   MF_RPE   MB_VV   MB_SPE   MB_UNC  pupil   dw   corr_value   corr_error
17   5.592956e-01    7.346485e-01    9.028898e-01    9.711017e-02   9.436709e-01    9.859177e-01   5.632913e-02    -2.124712e-01   2.994652e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    1.886077e-02    -1.886077e-02   0    3.966214e-03   3.966214e-03    -9.563383e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.572031e-01    4.279688e-02   7.383853e-01    7.495955e-01   2.616147e-01    -1.410409e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.796478e-01    2.203522e-01   7.877188e-01    9.469297e-01   2.122812e-01    3.355704e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.796478e-01    2.203522e-01   7.877188e-01    2.122812e-01   2.122812e-01    -1.866686e-01   1.907895e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.028898e-01    9.711017e-02   9.436709e-01    5.632913e-02   5.632913e-02    -4.557747e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.312024e-03    9.916880e-01   0    9.997369e-01   1.052441e-03    2.462638e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.028898e-01    9.711017e-02   7.487308e-01    9.859177e-01   2.512692e-01    -1.515637e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.572031e-01    4.279688e-02   9.850530e-01    1.494702e-02   1.494702e-02    -4.543565e-01   2.011494e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    5.629588e-01    -5.629588e-01   0    7.349278e-01   2.652817e-01    -2.676953e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.028898e-01    9.711017e-02   9.436709e-01    5.632913e-02   5.632913e-02    1.953194e-01   5.957447e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.811392e-01    -9.811392e-01   9.960338e-01    9.990084e-01   3.966214e-03    -5.320415e-01   1.843575e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    2.480984e-01    -2.480984e-01   0    1.950142e-01   1.950142e-01    7.907952e-02   4.054054e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.572031e-01    -9.572031e-01   9.850530e-01    9.962632e-01   1.494702e-02    1.750624e-02   7.608696e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.323923e-01    5.676077e-01   7.349116e-01    9.997369e-01   2.650884e-01    -2.936765e-02   6.648352e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    1.093380e-01    -1.093380e-01   0    5.174731e-02   5.174731e-02    4.636187e-01   2.162162e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.818575e-02    -4.818575e-02   0    1.373122e-02   1.373122e-02    1.810976e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.218436e-01    5.781564e-01   7.356401e-01    7.386147e-01   2.643599e-01    -1.525505e-01   1.195652e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    2.123567e-02    -2.123567e-02   0    3.643601e-03   3.643601e-03    -1.150589e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.498528e-01    2.501472e-01   7.347183e-01    9.999302e-01   2.652817e-01    8.806714e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.358654e-03    -9.358654e-03   0    9.668350e-04   9.668350e-04    4.278479e-01   2.146739e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.452039e-01    2.547961e-01   8.040075e-01    1.959925e-01   1.959925e-01    -1.272278e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.572031e-01    4.279688e-02   7.383853e-01    9.445356e-01   2.616147e-01    -5.252845e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.811392e-01    1.886077e-02   7.493661e-01    2.506339e-01   2.506339e-01    -2.123420e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.811392e-01    1.886077e-02   8.010937e-01    1.989063e-01   1.989063e-01    1.120689e-01   3.707865e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.916880e-01    8.312024e-03   9.472199e-01    5.278008e-02   5.278008e-02    -5.063146e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.963369e-01    3.663145e-03   9.859947e-01    1.400527e-02   1.400527e-02    1.123037e+00   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.916880e-01    8.312024e-03   9.334939e-01    6.650609e-02   6.650609e-02    -2.926938e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.897590e-01    1.102410e-01   7.346670e-01    9.813903e-01   2.653330e-01    -4.996328e-01   1.302083e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.124400e-03    -4.124400e-03   0    2.565511e-04   2.565511e-04    9.414863e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    1.817641e-03    9.981824e-01   0    1.000000e+00   6.807622e-05    1.191243e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.983856e-01    -9.983856e-01   9.962837e-01    9.999815e-01   3.716320e-03    -1.954470e-01   6.956522e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    5.600967e-01    4.399033e-01   0    1.000000e+00   2.653515e-01    -3.325820e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.399929e-01    5.600071e-01   7.346534e-01    9.999951e-01   2.653466e-01    4.592262e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.877103e-01    1.122897e-01   9.479931e-01    5.200691e-02   5.200691e-02    2.064176e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.963369e-01    -9.963369e-01   9.823525e-01    9.999302e-01   1.764749e-02    -3.328788e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.514163e-01    4.858367e-02   7.395866e-01    2.604134e-01   2.604134e-01    -5.112454e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.061327e-01    -8.061327e-01   0    9.295934e-01   2.653515e-01    3.725994e-01   5.219780e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.505134e-01    4.948658e-02   9.861999e-01    1.380011e-02   1.380011e-02    2.003413e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    3.552662e-01    6.447338e-01   0    1.000000e+00   2.466690e-01    -1.341673e-01   4.594595e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.158630e-01    -7.158630e-01   0    8.001025e-01   2.653515e-01    -3.458117e-01   1.573034e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.390900e-01    5.609100e-01   7.346670e-01    7.393313e-01   2.653330e-01    3.393186e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.785890e-01    2.141104e-02   9.308989e-01    6.910108e-02   6.910108e-02    -6.717388e-01   7.989418e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    3.154839e-01    6.845161e-01   0    9.999999e-01   2.123084e-01    -3.031589e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    6.983308e-01    3.016692e-01   0    9.963578e-01   2.653515e-01    -5.243013e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.528045e-01    2.471955e-01   8.038173e-01    1.961827e-01   1.961827e-01    -1.263613e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.781910e-01    2.180895e-02   9.963381e-01    9.999951e-01   3.661880e-03    -1.081955e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.910599e-01    1.089401e-01   9.479426e-01    5.205736e-02   5.205736e-02    1.267105e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.903887e-01    9.611300e-03   7.346498e-01    9.999987e-01   2.653502e-01    1.254654e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.532024e-01    2.467976e-01   7.346498e-01    9.298503e-01   2.653502e-01    6.068776e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.912352e-01    1.087648e-01   7.532628e-01    2.467372e-01   2.467372e-01    7.526484e-02   1.837838e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.905641e-01    9.435937e-03   9.816639e-01    9.862736e-01   1.833608e-02    -1.393641e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.670531e-01    -8.670531e-01   0    9.445375e-01   2.643850e-01    -7.648305e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.958415e-01    -9.958415e-01   7.382908e-01    9.997435e-01   2.617092e-01    -7.487132e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.519896e-01    4.801039e-02   9.861865e-01    1.381350e-02   1.381350e-02    4.577292e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.388717e-01    5.611283e-01   7.347166e-01    9.308797e-01   2.652834e-01    -5.221422e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.520669e-01    4.793311e-02   9.345279e-01    6.547207e-02   6.547207e-02    -2.385150e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    3.821141e-01    -3.821141e-01   0    2.506344e-01   2.506344e-01    -1.546582e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.527083e-01    2.472917e-01   7.529897e-01    2.470103e-01   2.470103e-01    -3.290743e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.788416e-01    2.115839e-02   9.963346e-01    3.665433e-03   3.665433e-03    -2.660971e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    1.683993e-01    -1.683993e-01   0    6.650622e-02   6.650622e-02    -6.465975e-02   4.519774e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.421433e-02    -7.421433e-02   0    1.764753e-02   1.764753e-02    3.490780e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.910175e-01    1.089825e-01   9.344554e-01    6.554455e-02   6.554455e-02    -2.867347e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.957643e-01    4.235742e-03   7.346489e-01    9.298464e-01   2.653511e-01    5.921144e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.519709e-01    4.802908e-02   9.826077e-01    1.739235e-02   1.739235e-02    -6.137847e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.788757e-01    -9.788757e-01   9.826269e-01    9.963578e-01   1.737311e-02    -8.486203e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.906754e-01    9.324595e-03   9.990274e-01    9.726280e-04   9.726280e-04    3.254848e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    3.270658e-02    9.672934e-01   0    9.999319e-01   4.682797e-03    2.203102e-01   5.769231e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    5.737096e-01    -5.737096e-01   0    7.358911e-01   2.653334e-01    9.770386e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    2.528363e-01    -2.528363e-01   0    1.952698e-01   1.952698e-01    -3.385847e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.981333e-01    -9.981333e-01   7.532639e-01    9.999319e-01   2.467361e-01    1.832308e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.313948e-01    5.686052e-01   7.356150e-01    9.963578e-01   2.643850e-01    -2.630563e-01   6.951872e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.958906e-01    4.109390e-03   9.997419e-01    2.580883e-04   2.580883e-04    4.185711e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.398817e-01    5.601183e-01   7.346666e-01    8.001203e-01   2.653334e-01    -4.198953e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.494132e-01    2.505868e-01   7.356150e-01    9.308118e-01   2.643850e-01    -3.801093e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    7.531534e-01    2.468466e-01   7.876869e-01    2.123131e-01   2.123131e-01    -8.551044e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.895653e-01    1.104347e-01   7.530077e-01    2.469923e-01   2.469923e-01    -2.027553e-02   1.436782e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    1.114261e-01    -1.114261e-01   0    5.181513e-02   5.181513e-02    -3.216107e-01   3.977273e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.912136e-01    1.087864e-01   9.436624e-01    9.963578e-01   5.633760e-02    3.588045e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.788334e-01    2.116662e-02   9.953849e-01    9.999987e-01   4.615085e-03    1.698393e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.910595e-02    9.508940e-01   0    9.999952e-01   1.374922e-02    4.207698e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    5.809368e-01    -5.809368e-01   0    7.382969e-01   2.653502e-01    -1.381193e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.906718e-01    9.328223e-03   7.346488e-01    7.358731e-01   2.653512e-01    -8.655398e-02   7.089947e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.981890e-01    1.811026e-03   9.999315e-01    6.848412e-05   6.848412e-05    3.762293e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.520574e-01    4.794263e-02   7.356150e-01    7.495978e-01   2.643850e-01    -5.240084e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    2.560214e-01    -2.560214e-01   0    1.959082e-01   1.959082e-01    1.045494e+00   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.992019e-01    7.981270e-04   9.999818e-01    1.000000e+00   1.817236e-05    -1.464079e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    1.128298e-01    -1.128298e-01   0    5.198453e-02   5.198453e-02    4.395910e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.972456e-02    9.502754e-01   0    1.000000e+00   1.379417e-02    4.894264e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    5.812095e-01    4.187905e-01   0    1.000000e+00   2.653515e-01    -4.897740e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.996483e-01    3.517381e-04   7.346485e-01    7.346533e-01   2.653515e-01    -2.051220e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    8.154372e-01    1.845628e-01   0    9.990335e-01   2.653515e-01    6.563009e-01   2.097701e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.186624e-01    -9.186624e-01   0    9.815740e-01   2.650950e-01    1.676825e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.788715e-01    2.112853e-02   8.010931e-01    1.989069e-01   1.989069e-01    1.143596e-01   1.297297e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.048585e-01    -4.048585e-01   0    2.604621e-01   2.604621e-01    -1.090014e-01   6.703911e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    1.784229e-01    8.215771e-01   0    9.862740e-01   6.911401e-02    4.283933e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.998450e-01    1.550125e-04   8.050586e-01    1.949414e-01   1.949414e-01    -6.582366e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.999317e-01    -9.999317e-01   9.482720e-01    9.999997e-01   5.172798e-02    9.635515e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.906886e-01    9.311433e-03   9.472198e-01    5.278024e-02   5.278024e-02    3.126906e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.513309e-01    4.866905e-02   9.344602e-01    6.553978e-02   6.553978e-02    -2.128520e-01   1.129944e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.958964e-01    4.103589e-03   9.859947e-01    9.999952e-01   1.400532e-02    1.580887e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.981915e-01    1.808470e-03   7.346498e-01    7.383648e-01   2.653502e-01    -6.621613e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.958890e-01    4.110989e-03   8.047350e-01    1.952650e-01   1.952650e-01    -3.214170e-02   6.540541e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    4.406743e-01    5.593257e-01   7.346486e-01    1.000000e+00   2.653514e-01    1.823685e-01   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    6.379274e-01    -6.379274e-01   0    7.529880e-01   2.617093e-01    -4.023038e-01   1.059783e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.785513e-01    2.144866e-02   9.826089e-01    1.739108e-02   1.739108e-02    -5.552028e-01   2.197802e-01   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.981883e-01    1.811731e-03   9.481861e-01    5.181387e-02   5.181387e-02    3.639724e-02   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.905475e-01    9.452520e-03   9.953853e-01    4.614749e-03   4.614749e-03    1.037841e+00   0   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    2.811374e-01    -2.811374e-01   0    1.998065e-01   1.998065e-01    -5.485733e-01   2.247191e-02   8.322994e-01   6.269875e-02
17   5.592956e-01    7.346485e-01    9.958342e-01    4.165767e-03   9.987755e-01    1.000000e+00   1.224530e-03    -4.919203e-01   0   8.322994e-01   6.269875e-02
18   4.236710e-01    3.211294e-01    5.000000e-01    5.000000e-01   2.000000e-01    8.000000e-01   8.000000e-01    -4.974911e-02   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.000000e-01    5.000000e-01   2.000000e-01    8.000000e-01   8.000000e-01    -2.121106e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    7.118355e-01    2.881645e-01   4.569035e-01    5.430965e-01   5.430965e-01    -9.794292e-02   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.000000e-01    -5.000000e-01   0    8.000000e-01   8.000000e-01    6.179766e-03   2.196532e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.000000e-01    5.000000e-01   2.000000e-01    8.000000e-01   8.000000e-01    -1.723957e-01   1   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    2.881645e-01    -2.881645e-01   0    5.430965e-01   5.430965e-01    -7.497559e-02   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.000000e-01    5.000000e-01   2.000000e-01    8.000000e-01   8.000000e-01    1.122086e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    7.118355e-01    2.881645e-01   4.569035e-01    5.430965e-01   5.430965e-01    -3.035528e-01   7.657143e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    1.660776e-01    -1.660776e-01   0    3.686922e-01   3.686922e-01    -3.007929e-01   1.024845e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.571533e-02    -9.571533e-02   0    2.502943e-01   2.502943e-01    7.532919e-02   6.622517e-03   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    8.339224e-01    1.660776e-01   6.313078e-01    9.078269e-01   3.686922e-01    -2.130636e-02   4.245283e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.516352e-02    -5.516352e-02   0    1.699174e-01   1.699174e-01    2.038009e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.042847e-01    9.571533e-02   4.285763e-01    5.714237e-01   5.714237e-01    2.551220e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    7.118355e-01    2.881645e-01   4.569035e-01    8.642259e-01   5.430965e-01    2.627309e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    7.118355e-01    2.881645e-01   4.569035e-01    5.430965e-01   5.430965e-01    3.903138e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    8.339224e-01    1.660776e-01   6.313078e-01    3.686922e-01   3.686922e-01    1.914056e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    3.179234e-02    9.682077e-01   0    9.711620e-01   1.153519e-01    -4.823550e-01   2.762431e-03   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    8.339224e-01    1.660776e-01   4.133025e-01    9.078269e-01   5.866975e-01    1.550641e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.042847e-01    9.571533e-02   7.497057e-01    2.502943e-01   2.502943e-01    -1.341157e-01   2.903226e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    4.419938e-01    -4.419938e-01   0    3.994385e-01   3.994385e-01    -6.756340e-04   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    8.339224e-01    1.660776e-01   6.313078e-01    3.686922e-01   3.686922e-01    7.157020e-03   2.247191e-02   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.448365e-01    -9.448365e-01   8.300826e-01    9.575206e-01   1.699174e-01    1.848101e-01   NaN   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    2.547339e-01    -2.547339e-01   0    2.711670e-01   2.711670e-01    2.178397e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.042847e-01    -9.042847e-01   7.497057e-01    9.374264e-01   2.502943e-01    -2.945990e-01   2.474470e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.445367e-01    4.554633e-01   5.635186e-01    9.711620e-01   4.364814e-01    NaN   2.128184e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    1.468105e-01    -1.468105e-01   0    1.840873e-01   1.840873e-01    1.114039e-02   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    8.461117e-02    -8.461117e-02   0    1.249715e-01   1.249715e-01    -1.263324e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.211655e-01    4.788345e-01   5.089531e-01    4.910469e-01   4.910469e-01    -7.255067e-02   NaN   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    4.876387e-02    -4.876387e-02   0    8.483944e-02   8.483944e-02    -2.818849e-02   1.202186e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    7.375033e-01    2.624967e-01   3.825562e-01    9.804227e-01   6.174438e-01    3.072227e-01   5.113636e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    2.810403e-02    -2.810403e-02   0    5.759500e-02   5.759500e-02    3.765407e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    7.240338e-01    2.759662e-01   6.666427e-01    3.333573e-01   3.333573e-01    2.529622e-01   7.445652e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.042847e-01    9.571533e-02   3.837030e-01    7.894290e-01   6.162970e-01    1.089706e-01   NaN   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.448365e-01    5.516352e-02   4.640799e-01    5.359201e-01   5.359201e-01    1.853358e-02   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.448365e-01    5.516352e-02   6.120773e-01    3.879227e-01   3.879227e-01    -1.791592e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.682077e-01    3.179234e-02   7.366507e-01    2.633493e-01   2.633493e-01    3.126195e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.816772e-01    1.832285e-02   8.212199e-01    1.787801e-01   1.787801e-01    -3.149802e-01   1.910828e-02   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.682077e-01    3.179234e-02   6.361796e-01    3.638204e-01   3.638204e-01    4.446756e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    8.487155e-01    1.512845e-01   3.344199e-01    7.402938e-01   6.655801e-01    -2.426362e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    1.619717e-02    -1.619717e-02   0    3.909955e-02   3.909955e-02    -2.241744e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.334900e-03    9.906651e-01   0    9.986990e-01   2.654353e-02    -1.070094e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.894400e-01    -9.894400e-01   8.786314e-01    9.867096e-01   1.213686e-01    1.442639e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    4.290509e-01    5.709491e-01   0    9.991168e-01   3.391491e-01    -4.781961e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.702430e-01    4.297570e-01   5.964770e-01    9.909775e-01   4.035230e-01    5.964574e-03   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    8.409527e-01    1.590473e-01   7.736936e-01    2.263064e-01   2.263064e-01    -9.724818e-02   5.565371e-02   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.816772e-01    -9.816772e-01   7.530130e-01    9.804227e-01   2.469870e-01    -1.619316e-01   1.965318e-01   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.128104e-01    8.718964e-02   4.974363e-01    5.025637e-01   5.025637e-01    -2.892614e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    6.709455e-01    -6.709455e-01   0    5.513677e-01   5.513677e-01    1.523691e-01   9.125315e-02   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.083364e-01    9.166360e-02   8.463672e-01    1.536328e-01   1.536328e-01    -1.491168e-01   NaN   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    3.866854e-01    6.133146e-01   0    9.995930e-01   3.743073e-01    4.133019e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    6.465290e-01    -6.465290e-01   0    5.752357e-01   5.752357e-01    1.830825e-01   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    5.657690e-01    4.342310e-01   5.111984e-01    4.888016e-01   4.888016e-01    2.708171e-02   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    9.497501e-01    5.024992e-02   6.588243e-01    3.411757e-01   3.411757e-01    NaN   0   8.331039e-01   5.992995e-02
18   4.236710e-01    3.211294e-01    3.726134e-01    6.273866e-01   0    9.967354e-01   3.905106e-01    -4.083357e-02   0   8.331039e-01   5.992995e-02
